,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ticker,Adj Close
21,2021-04-07,4074.2900390625,4083.1298828125,4068.31005859375,4079.949951171875,4112640000.0,0.0,0.0,^GSPC,
22,2021-04-08,4089.949951171875,4098.18994140625,4082.5400390625,4097.169921875,3901910000.0,0.0,0.0,^GSPC,
23,2021-04-09,4096.10986328125,4129.47998046875,4095.510009765625,4128.7998046875,3634910000.0,0.0,0.0,^GSPC,
24,2021-04-12,4124.7099609375,4131.759765625,4114.81982421875,4127.990234375,3578500000.0,0.0,0.0,^GSPC,
25,2021-04-13,4130.10009765625,4148.0,4124.43017578125,4141.58984375,3728440000.0,0.0,0.0,^GSPC,
26,2021-04-14,4141.580078125,4151.68994140625,4120.8701171875,4124.66015625,3976540000.0,0.0,0.0,^GSPC,
27,2021-04-15,4139.759765625,4173.490234375,4139.759765625,4170.419921875,4027680000.0,0.0,0.0,^GSPC,
28,2021-04-16,4174.14013671875,4191.31005859375,4170.75,4185.47021484375,4157430000.0,0.0,0.0,^GSPC,
29,2021-04-19,4179.7998046875,4180.81005859375,4150.47021484375,4163.259765625,3788020000.0,0.0,0.0,^GSPC,
30,2021-04-20,4159.18017578125,4159.18017578125,4118.3798828125,4134.93994140625,4338230000.0,0.0,0.0,^GSPC,
31,2021-04-21,4128.419921875,4175.02001953125,4126.35009765625,4173.419921875,3865820000.0,0.0,0.0,^GSPC,
32,2021-04-22,4170.4599609375,4179.56982421875,4123.68994140625,4134.97998046875,4235040000.0,0.0,0.0,^GSPC,
33,2021-04-23,4138.77978515625,4194.169921875,4138.77978515625,4180.169921875,3568080000.0,0.0,0.0,^GSPC,
34,2021-04-26,4185.02978515625,4194.18994140625,4182.35986328125,4187.6201171875,3738920000.0,0.0,0.0,^GSPC,
35,2021-04-27,4188.25,4193.35009765625,4176.22021484375,4186.72021484375,3703240000.0,0.0,0.0,^GSPC,
36,2021-04-28,4185.14013671875,4201.52978515625,4181.77978515625,4183.18017578125,3772390000.0,0.0,0.0,^GSPC,
37,2021-04-29,4206.14013671875,4218.77978515625,4176.81005859375,4211.47021484375,4288940000.0,0.0,0.0,^GSPC,
38,2021-04-30,4198.10009765625,4198.10009765625,4174.85009765625,4181.169921875,4273680000.0,0.0,0.0,^GSPC,
39,2021-05-03,4191.97998046875,4209.39013671875,4188.02978515625,4192.66015625,4061170000.0,0.0,0.0,^GSPC,
40,2021-05-04,4179.0400390625,4179.0400390625,4128.58984375,4164.66015625,4441080000.0,0.0,0.0,^GSPC,
41,2021-05-05,4177.06005859375,4187.72021484375,4160.93994140625,4167.58984375,4029050000.0,0.0,0.0,^GSPC,
42,2021-05-06,4169.14013671875,4202.7001953125,4147.330078125,4201.6201171875,4504860000.0,0.0,0.0,^GSPC,
43,2021-05-07,4210.33984375,4238.0400390625,4201.64013671875,4232.60009765625,4013060000.0,0.0,0.0,^GSPC,
44,2021-05-10,4228.2900390625,4236.39013671875,4188.1298828125,4188.43017578125,3678970000.0,0.0,0.0,^GSPC,
45,2021-05-11,4150.33984375,4162.0400390625,4111.52978515625,4152.10009765625,3593110000.0,0.0,0.0,^GSPC,
46,2021-05-12,4130.5498046875,4134.72998046875,4056.8798828125,4063.0400390625,3735080000.0,0.0,0.0,^GSPC,
47,2021-05-13,4074.989990234375,4131.580078125,4074.989990234375,4112.5,3687780000.0,0.0,0.0,^GSPC,
48,2021-05-14,4129.580078125,4183.1298828125,4129.580078125,4173.85009765625,3251920000.0,0.0,0.0,^GSPC,
49,2021-05-17,4169.919921875,4171.919921875,4142.68994140625,4163.2900390625,3307130000.0,0.0,0.0,^GSPC,
50,2021-05-18,4165.93994140625,4169.14990234375,4125.990234375,4127.830078125,3559790000.0,0.0,0.0,^GSPC,
51,2021-05-19,4098.4501953125,4116.93017578125,4061.409912109375,4115.68017578125,3485550000.0,0.0,0.0,^GSPC,
52,2021-05-20,4121.97021484375,4172.7998046875,4121.97021484375,4159.1201171875,3019060000.0,0.0,0.0,^GSPC,
53,2021-05-21,4168.60986328125,4188.72021484375,4151.72021484375,4155.85986328125,3344620000.0,0.0,0.0,^GSPC,
54,2021-05-24,4170.16015625,4209.52001953125,4170.16015625,4197.0498046875,2947400000.0,0.0,0.0,^GSPC,
55,2021-05-25,4205.93994140625,4213.419921875,4182.52001953125,4188.1298828125,3420870000.0,0.0,0.0,^GSPC,
56,2021-05-26,4191.58984375,4202.60986328125,4184.10986328125,4195.990234375,3674490000.0,0.0,0.0,^GSPC,
57,2021-05-27,4201.93994140625,4213.3798828125,4197.77978515625,4200.8798828125,5201110000.0,0.0,0.0,^GSPC,
58,2021-05-28,4210.77001953125,4218.35986328125,4203.56982421875,4204.10986328125,4199270000.0,0.0,0.0,^GSPC,
59,2021-06-01,4216.52001953125,4234.1201171875,4197.58984375,4202.0400390625,4122960000.0,0.0,0.0,^GSPC,
60,2021-06-02,4206.81982421875,4217.3701171875,4198.27001953125,4208.1201171875,4860930000.0,0.0,0.0,^GSPC,
61,2021-06-03,4191.43017578125,4204.39013671875,4167.93017578125,4192.85009765625,4579450000.0,0.0,0.0,^GSPC,
62,2021-06-04,4206.0498046875,4233.4501953125,4206.0498046875,4229.89013671875,3487070000.0,0.0,0.0,^GSPC,
63,2021-06-07,4229.33984375,4232.33984375,4215.66015625,4226.52001953125,3835570000.0,0.0,0.0,^GSPC,
64,2021-06-08,4233.81005859375,4236.740234375,4208.41015625,4227.259765625,3943870000.0,0.0,0.0,^GSPC,
65,2021-06-09,4232.990234375,4237.08984375,4218.740234375,4219.5498046875,3902870000.0,0.0,0.0,^GSPC,
66,2021-06-10,4228.56005859375,4249.740234375,4220.33984375,4239.18017578125,3502480000.0,0.0,0.0,^GSPC,
67,2021-06-11,4242.89990234375,4248.3798828125,4232.25,4247.43994140625,3204280000.0,0.0,0.0,^GSPC,
68,2021-06-14,4248.31005859375,4255.58984375,4234.06982421875,4255.14990234375,3612050000.0,0.0,0.0,^GSPC,
69,2021-06-15,4255.27978515625,4257.16015625,4238.35009765625,4246.58984375,3578450000.0,0.0,0.0,^GSPC,
70,2021-06-16,4248.8701171875,4251.89013671875,4202.4501953125,4223.7001953125,3722050000.0,0.0,0.0,^GSPC,
71,2021-06-17,4220.3701171875,4232.2900390625,4196.0498046875,4221.85986328125,3952110000.0,0.0,0.0,^GSPC,
72,2021-06-18,4204.77978515625,4204.77978515625,4164.39990234375,4166.4501953125,6084980000.0,0.0,0.0,^GSPC,
73,2021-06-21,4173.39990234375,4226.240234375,4173.39990234375,4224.7900390625,3391740000.0,0.0,0.0,^GSPC,
74,2021-06-22,4224.60986328125,4255.83984375,4217.27001953125,4246.43994140625,3208760000.0,0.0,0.0,^GSPC,
75,2021-06-23,4249.27001953125,4256.60009765625,4241.43017578125,4241.83984375,3172440000.0,0.0,0.0,^GSPC,
76,2021-06-24,4256.97021484375,4271.27978515625,4256.97021484375,4266.490234375,3141680000.0,0.0,0.0,^GSPC,
77,2021-06-25,4274.4501953125,4286.1201171875,4271.16015625,4280.7001953125,6248390000.0,0.0,0.0,^GSPC,
78,2021-06-28,4284.89990234375,4292.14013671875,4274.669921875,4290.60986328125,3415610000.0,0.0,0.0,^GSPC,
79,2021-06-29,4293.2099609375,4300.52001953125,4287.0400390625,4291.7998046875,3049560000.0,0.0,0.0,^GSPC,
80,2021-06-30,4290.64990234375,4302.43017578125,4287.9599609375,4297.5,3687880000.0,0.0,0.0,^GSPC,
81,2021-07-01,4300.72998046875,4320.66015625,4300.72998046875,4319.93994140625,3077580000.0,0.0,0.0,^GSPC,
82,2021-07-02,4326.60009765625,4355.43017578125,4326.60009765625,4352.33984375,2628550000.0,0.0,0.0,^GSPC,
83,2021-07-06,4356.4599609375,4356.4599609375,4314.3701171875,4343.5400390625,3437900000.0,0.0,0.0,^GSPC,
84,2021-07-07,4351.009765625,4361.8798828125,4329.7900390625,4358.1298828125,3243900000.0,0.0,0.0,^GSPC,
85,2021-07-08,4321.06982421875,4330.8798828125,4289.3701171875,4320.81982421875,3393780000.0,0.0,0.0,^GSPC,
86,2021-07-09,4329.3798828125,4371.60009765625,4329.3798828125,4369.5498046875,2738280000.0,0.0,0.0,^GSPC,
87,2021-07-12,4372.41015625,4386.68017578125,4364.02978515625,4384.6298828125,2983980000.0,0.0,0.0,^GSPC,
88,2021-07-13,4381.06982421875,4392.3701171875,4366.919921875,4369.2099609375,3166900000.0,0.0,0.0,^GSPC,
89,2021-07-14,4380.10986328125,4393.68017578125,4362.35986328125,4374.2998046875,3213870000.0,0.0,0.0,^GSPC,
90,2021-07-15,4369.02001953125,4369.02001953125,4340.7001953125,4360.02978515625,3226930000.0,0.0,0.0,^GSPC,
91,2021-07-16,4367.43017578125,4375.08984375,4322.52978515625,4327.16015625,3165160000.0,0.0,0.0,^GSPC,
92,2021-07-19,4296.39990234375,4296.39990234375,4233.1298828125,4258.490234375,4155790000.0,0.0,0.0,^GSPC,
93,2021-07-20,4265.10986328125,4336.83984375,4262.0498046875,4323.06005859375,3634190000.0,0.0,0.0,^GSPC,
94,2021-07-21,4331.1298828125,4359.7001953125,4331.1298828125,4358.68994140625,3078550000.0,0.0,0.0,^GSPC,
95,2021-07-22,4361.27001953125,4369.8701171875,4350.06005859375,4367.47998046875,2907910000.0,0.0,0.0,^GSPC,
96,2021-07-23,4381.2001953125,4415.18017578125,4381.2001953125,4411.7900390625,3490730000.0,0.0,0.0,^GSPC,
97,2021-07-26,4409.580078125,4422.72998046875,4405.4501953125,4422.2998046875,2679110000.0,0.0,0.0,^GSPC,
98,2021-07-27,4416.3798828125,4416.3798828125,4372.509765625,4401.4599609375,3381080000.0,0.0,0.0,^GSPC,
99,2021-07-28,4402.9501953125,4415.47021484375,4387.009765625,4400.64013671875,3215130000.0,0.0,0.0,^GSPC,
100,2021-07-29,4403.58984375,4429.97021484375,4403.58984375,4419.14990234375,2815510000.0,0.0,0.0,^GSPC,
101,2021-07-30,4395.1201171875,4412.25,4389.64990234375,4395.259765625,2861600000.0,0.0,0.0,^GSPC,
102,2021-08-02,4406.85986328125,4422.18017578125,4384.81005859375,4387.16015625,2919940000.0,0.0,0.0,^GSPC,
103,2021-08-03,4392.740234375,4423.7900390625,4373.0,4423.14990234375,3305340000.0,0.0,0.0,^GSPC,
104,2021-08-04,4415.9501953125,4416.169921875,4400.22998046875,4402.66015625,3382620000.0,0.0,0.0,^GSPC,
105,2021-08-05,4408.85986328125,4429.759765625,4408.85986328125,4429.10009765625,2734220000.0,0.0,0.0,^GSPC,
106,2021-08-06,4429.06982421875,4440.81982421875,4429.06982421875,4436.52001953125,2839970000.0,0.0,0.0,^GSPC,
107,2021-08-09,4437.77001953125,4439.39013671875,4424.740234375,4432.35009765625,2779880000.0,0.0,0.0,^GSPC,
108,2021-08-10,4435.7900390625,4445.2099609375,4430.02978515625,4436.75,3219840000.0,0.0,0.0,^GSPC,
109,2021-08-11,4442.18017578125,4449.43994140625,4436.419921875,4442.41015625,2803060000.0,0.0,0.0,^GSPC,
110,2021-08-12,4446.080078125,4461.77001953125,4435.9599609375,4460.830078125,2543860000.0,0.0,0.0,^GSPC,
111,2021-08-13,4464.83984375,4468.3701171875,4460.81982421875,4468.0,2371630000.0,0.0,0.0,^GSPC,
112,2021-08-16,4461.64990234375,4480.259765625,4437.66015625,4479.7099609375,2707170000.0,0.0,0.0,^GSPC,
113,2021-08-17,4462.1201171875,4462.1201171875,4417.830078125,4448.080078125,2884000000.0,0.0,0.0,^GSPC,
114,2021-08-18,4440.93994140625,4454.31982421875,4397.58984375,4400.27001953125,2965210000.0,0.0,0.0,^GSPC,
115,2021-08-19,4382.43994140625,4418.60986328125,4367.72998046875,4405.7998046875,3120840000.0,0.0,0.0,^GSPC,
116,2021-08-20,4410.56005859375,4444.35009765625,4406.7998046875,4441.669921875,2867770000.0,0.0,0.0,^GSPC,
117,2021-08-23,4450.2900390625,4489.8798828125,4450.2900390625,4479.52978515625,2965520000.0,0.0,0.0,^GSPC,
118,2021-08-24,4484.39990234375,4492.81005859375,4482.27978515625,4486.22998046875,3037770000.0,0.0,0.0,^GSPC,
119,2021-08-25,4490.4501953125,4501.7099609375,4485.66015625,4496.18994140625,2554680000.0,0.0,0.0,^GSPC,
120,2021-08-26,4493.75,4495.89990234375,4468.990234375,4470.0,2704600000.0,0.0,0.0,^GSPC,
121,2021-08-27,4474.10009765625,4513.330078125,4474.10009765625,4509.3701171875,2862360000.0,0.0,0.0,^GSPC,
122,2021-08-30,4513.759765625,4537.35986328125,4513.759765625,4528.7900390625,2557300000.0,0.0,0.0,^GSPC,
123,2021-08-31,4529.75,4531.39013671875,4515.7998046875,4522.68017578125,3090380000.0,0.0,0.0,^GSPC,
124,2021-09-01,4528.7998046875,4537.10986328125,4522.02001953125,4524.08984375,3101830000.0,0.0,0.0,^GSPC,
125,2021-09-02,4534.47998046875,4545.85009765625,4524.66015625,4536.9501953125,2897010000.0,0.0,0.0,^GSPC,
126,2021-09-03,4532.419921875,4541.4501953125,4521.2998046875,4535.43017578125,2609660000.0,0.0,0.0,^GSPC,
127,2021-09-07,4535.3798828125,4535.3798828125,4513.0,4520.02978515625,3098870000.0,0.0,0.0,^GSPC,
128,2021-09-08,4518.08984375,4521.7900390625,4493.9501953125,4514.06982421875,2808480000.0,0.0,0.0,^GSPC,
129,2021-09-09,4513.02001953125,4529.89990234375,4492.06982421875,4493.27978515625,3035300000.0,0.0,0.0,^GSPC,
130,2021-09-10,4506.919921875,4520.47021484375,4457.66015625,4458.580078125,2851140000.0,0.0,0.0,^GSPC,
131,2021-09-13,4474.81005859375,4492.990234375,4445.7001953125,4468.72998046875,3096390000.0,0.0,0.0,^GSPC,
132,2021-09-14,4479.330078125,4485.68017578125,4435.4599609375,4443.0498046875,2568730000.0,0.0,0.0,^GSPC,
133,2021-09-15,4447.490234375,4486.8701171875,4438.3701171875,4480.7001953125,3154760000.0,0.0,0.0,^GSPC,
134,2021-09-16,4477.08984375,4485.8701171875,4443.7998046875,4473.75,3321030000.0,0.0,0.0,^GSPC,
135,2021-09-17,4469.740234375,4471.52001953125,4427.759765625,4432.990234375,5622210000.0,0.0,0.0,^GSPC,
136,2021-09-20,4402.9501953125,4402.9501953125,4305.91015625,4357.72998046875,3773680000.0,0.0,0.0,^GSPC,
137,2021-09-21,4374.4501953125,4394.8701171875,4347.9599609375,4354.18994140625,3044300000.0,0.0,0.0,^GSPC,
138,2021-09-22,4367.43017578125,4416.75,4367.43017578125,4395.64013671875,3273670000.0,0.0,0.0,^GSPC,
139,2021-09-23,4406.75,4465.39990234375,4406.75,4448.97998046875,2833290000.0,0.0,0.0,^GSPC,
140,2021-09-24,4438.0400390625,4463.1201171875,4430.27001953125,4455.47998046875,2772090000.0,0.0,0.0,^GSPC,
141,2021-09-27,4442.1201171875,4457.2998046875,4436.18994140625,4443.10986328125,3032870000.0,0.0,0.0,^GSPC,
142,2021-09-28,4419.5400390625,4419.5400390625,4346.330078125,4352.6298828125,3495970000.0,0.0,0.0,^GSPC,
143,2021-09-29,4362.41015625,4385.56982421875,4355.080078125,4359.4599609375,2753800000.0,0.0,0.0,^GSPC,
144,2021-09-30,4370.669921875,4382.5498046875,4306.240234375,4307.5400390625,3123770000.0,0.0,0.0,^GSPC,
145,2021-10-01,4317.16015625,4375.18994140625,4288.52001953125,4357.0400390625,3148980000.0,0.0,0.0,^GSPC,
146,2021-10-04,4348.83984375,4355.509765625,4278.93994140625,4300.4599609375,3110560000.0,0.0,0.0,^GSPC,
147,2021-10-05,4309.8701171875,4369.22998046875,4309.8701171875,4345.72021484375,2967400000.0,0.0,0.0,^GSPC,
148,2021-10-06,4319.56982421875,4365.56982421875,4290.490234375,4363.5498046875,3219590000.0,0.0,0.0,^GSPC,
149,2021-10-07,4383.72998046875,4429.97021484375,4383.72998046875,4399.759765625,3096080000.0,0.0,0.0,^GSPC,
150,2021-10-08,4406.509765625,4412.02001953125,4386.22021484375,4391.33984375,2401890000.0,0.0,0.0,^GSPC,
151,2021-10-11,4385.43994140625,4415.8798828125,4360.58984375,4361.18994140625,2580000000.0,0.0,0.0,^GSPC,
152,2021-10-12,4368.31005859375,4374.89013671875,4342.08984375,4350.64990234375,2608150000.0,0.0,0.0,^GSPC,
153,2021-10-13,4358.009765625,4372.8701171875,4329.919921875,4363.7998046875,2926460000.0,0.0,0.0,^GSPC,
154,2021-10-14,4386.75,4439.72998046875,4386.75,4438.259765625,2642920000.0,0.0,0.0,^GSPC,
155,2021-10-15,4447.68994140625,4475.81982421875,4447.68994140625,4471.3701171875,3000560000.0,0.0,0.0,^GSPC,
156,2021-10-18,4463.72021484375,4488.75,4447.47021484375,4486.4599609375,2683540000.0,0.0,0.0,^GSPC,
157,2021-10-19,4497.33984375,4520.39990234375,4496.41015625,4519.6298828125,2531210000.0,0.0,0.0,^GSPC,
158,2021-10-20,4524.419921875,4540.8701171875,4524.39990234375,4536.18994140625,2671560000.0,0.0,0.0,^GSPC,
159,2021-10-21,4532.240234375,4551.43994140625,4526.89013671875,4549.77978515625,3016950000.0,0.0,0.0,^GSPC,
160,2021-10-22,4546.1201171875,4559.669921875,4524.0,4544.89990234375,3062810000.0,0.0,0.0,^GSPC,
161,2021-10-25,4553.68994140625,4572.6201171875,4537.35986328125,4566.47998046875,3250210000.0,0.0,0.0,^GSPC,
162,2021-10-26,4578.68994140625,4598.52978515625,4569.169921875,4574.7900390625,2866500000.0,0.0,0.0,^GSPC,
163,2021-10-27,4580.22021484375,4584.56982421875,4551.66015625,4551.68017578125,3259510000.0,0.0,0.0,^GSPC,
164,2021-10-28,4562.83984375,4597.5498046875,4562.83984375,4596.419921875,3197560000.0,0.0,0.0,^GSPC,
165,2021-10-29,4572.8701171875,4608.080078125,4567.58984375,4605.3798828125,3632260000.0,0.0,0.0,^GSPC,
166,2021-11-01,4610.6201171875,4620.33984375,4595.06005859375,4613.669921875,2924000000.0,0.0,0.0,^GSPC,
167,2021-11-02,4613.33984375,4635.14990234375,4613.33984375,4630.64990234375,3309690000.0,0.0,0.0,^GSPC,
168,2021-11-03,4630.64990234375,4663.4599609375,4621.18994140625,4660.56982421875,3339440000.0,0.0,0.0,^GSPC,
169,2021-11-04,4662.93017578125,4683.0,4662.58984375,4680.06005859375,3332940000.0,0.0,0.0,^GSPC,
170,2021-11-05,4699.259765625,4718.5,4681.31982421875,4697.52978515625,3491150000.0,0.0,0.0,^GSPC,
171,2021-11-08,4701.47998046875,4714.919921875,4694.39013671875,4701.7001953125,3465720000.0,0.0,0.0,^GSPC,
172,2021-11-09,4707.25,4708.52978515625,4670.8701171875,4685.25,3110230000.0,0.0,0.0,^GSPC,
173,2021-11-10,4670.259765625,4684.85009765625,4630.85986328125,4646.7099609375,3581630000.0,0.0,0.0,^GSPC,
174,2021-11-11,4659.39013671875,4664.5498046875,4648.31005859375,4649.27001953125,2623140000.0,0.0,0.0,^GSPC,
175,2021-11-12,4655.240234375,4688.47021484375,4650.77001953125,4682.85009765625,2865790000.0,0.0,0.0,^GSPC,
176,2021-11-15,4689.2998046875,4697.419921875,4672.85986328125,4682.7998046875,2618980000.0,0.0,0.0,^GSPC,
177,2021-11-16,4679.419921875,4714.9501953125,4679.419921875,4700.89990234375,2838210000.0,0.0,0.0,^GSPC,
178,2021-11-17,4701.5,4701.5,4684.41015625,4688.669921875,3221250000.0,0.0,0.0,^GSPC,
179,2021-11-18,4700.72021484375,4708.7998046875,4672.77978515625,4704.5400390625,3335620000.0,0.0,0.0,^GSPC,
180,2021-11-19,4708.43994140625,4717.75,4694.22021484375,4697.9599609375,3265600000.0,0.0,0.0,^GSPC,
181,2021-11-22,4712.0,4743.830078125,4682.169921875,4682.93994140625,3206280000.0,0.0,0.0,^GSPC,
182,2021-11-23,4678.47998046875,4699.39013671875,4652.66015625,4690.7001953125,3428780000.0,0.0,0.0,^GSPC,
183,2021-11-24,4675.77978515625,4702.8701171875,4659.89013671875,4701.4599609375,2464040000.0,0.0,0.0,^GSPC,
184,2021-11-26,4664.6298828125,4664.6298828125,4585.43017578125,4594.6201171875,2676740000.0,0.0,0.0,^GSPC,
185,2021-11-29,4628.75,4672.9501953125,4625.259765625,4655.27001953125,3471380000.0,0.0,0.0,^GSPC,
186,2021-11-30,4640.25,4646.02001953125,4560.0,4567.0,4950190000.0,0.0,0.0,^GSPC,
187,2021-12-01,4602.81982421875,4652.93994140625,4510.27001953125,4513.0400390625,4078260000.0,0.0,0.0,^GSPC,
188,2021-12-02,4504.72998046875,4595.4599609375,4504.72998046875,4577.10009765625,3771510000.0,0.0,0.0,^GSPC,
189,2021-12-03,4589.490234375,4608.02978515625,4495.1201171875,4538.43017578125,3971500000.0,0.0,0.0,^GSPC,
190,2021-12-06,4548.3701171875,4612.60009765625,4540.509765625,4591.669921875,3305690000.0,0.0,0.0,^GSPC,
191,2021-12-07,4631.97021484375,4694.0400390625,4631.97021484375,4686.75,3334320000.0,0.0,0.0,^GSPC,
192,2021-12-08,4690.85986328125,4705.06005859375,4674.52001953125,4701.2099609375,3061550000.0,0.0,0.0,^GSPC,
193,2021-12-09,4691.0,4695.259765625,4665.97998046875,4667.4501953125,2851660000.0,0.0,0.0,^GSPC,
194,2021-12-10,4687.64013671875,4713.56982421875,4670.240234375,4712.02001953125,2858310000.0,0.0,0.0,^GSPC,
195,2021-12-13,4710.2998046875,4710.2998046875,4667.60009765625,4668.97021484375,3322050000.0,0.0,0.0,^GSPC,
196,2021-12-14,4642.990234375,4660.47021484375,4606.52001953125,4634.08984375,3292740000.0,0.0,0.0,^GSPC,
197,2021-12-15,4636.4599609375,4712.60009765625,4611.22021484375,4709.85009765625,3367580000.0,0.0,0.0,^GSPC,
198,2021-12-16,4719.1298828125,4731.990234375,4651.89013671875,4668.669921875,3592810000.0,0.0,0.0,^GSPC,
199,2021-12-17,4652.5,4666.7001953125,4600.22021484375,4620.64013671875,5609780000.0,0.0,0.0,^GSPC,
200,2021-12-20,4587.89990234375,4587.89990234375,4531.10009765625,4568.02001953125,3395780000.0,0.0,0.0,^GSPC,
201,2021-12-21,4594.9599609375,4651.14013671875,4583.16015625,4649.22998046875,2564370000.0,0.0,0.0,^GSPC,
202,2021-12-22,4650.35986328125,4697.669921875,4645.52978515625,4696.56005859375,2439570000.0,0.0,0.0,^GSPC,
203,2021-12-23,4703.9599609375,4740.740234375,4703.9599609375,4725.7900390625,2194630000.0,0.0,0.0,^GSPC,
204,2021-12-27,4733.990234375,4791.490234375,4733.990234375,4791.18994140625,2264120000.0,0.0,0.0,^GSPC,
205,2021-12-28,4795.490234375,4807.02001953125,4780.0400390625,4786.35009765625,2217050000.0,0.0,0.0,^GSPC,
206,2021-12-29,4788.64013671875,4804.06005859375,4778.080078125,4793.06005859375,2369370000.0,0.0,0.0,^GSPC,
207,2021-12-30,4794.22998046875,4808.93017578125,4775.330078125,4778.72998046875,2390990000.0,0.0,0.0,^GSPC,
208,2021-12-31,4775.2099609375,4786.830078125,4765.75,4766.18017578125,2446190000.0,0.0,0.0,^GSPC,
209,2022-01-03,4778.14013671875,4796.64013671875,4758.169921875,4796.56005859375,2775190000.0,0.0,0.0,^GSPC,
210,2022-01-04,4804.509765625,4818.6201171875,4774.27001953125,4793.5400390625,3641050000.0,0.0,0.0,^GSPC,
211,2022-01-05,4787.990234375,4797.7001953125,4699.43994140625,4700.580078125,3733540000.0,0.0,0.0,^GSPC,
212,2022-01-06,4693.39013671875,4725.009765625,4671.259765625,4696.0498046875,3371250000.0,0.0,0.0,^GSPC,
213,2022-01-07,4697.66015625,4707.9501953125,4662.740234375,4677.02978515625,3279870000.0,0.0,0.0,^GSPC,
214,2022-01-10,4655.33984375,4673.02001953125,4582.240234375,4670.2900390625,3621800000.0,0.0,0.0,^GSPC,
215,2022-01-11,4669.14013671875,4714.1298828125,4638.27001953125,4713.06982421875,3421600000.0,0.0,0.0,^GSPC,
216,2022-01-12,4728.58984375,4748.830078125,4706.7099609375,4726.35009765625,3060040000.0,0.0,0.0,^GSPC,
217,2022-01-13,4733.56005859375,4744.1298828125,4650.2900390625,4659.02978515625,3539830000.0,0.0,0.0,^GSPC,
218,2022-01-14,4637.990234375,4665.1298828125,4614.75,4662.85009765625,3483530000.0,0.0,0.0,^GSPC,
219,2022-01-18,4632.240234375,4632.240234375,4568.7001953125,4577.10986328125,3324960000.0,0.0,0.0,^GSPC,
220,2022-01-19,4588.02978515625,4611.5498046875,4530.2001953125,4532.759765625,3387370000.0,0.0,0.0,^GSPC,
221,2022-01-20,4547.35009765625,4602.10986328125,4477.9501953125,4482.72998046875,3473060000.0,0.0,0.0,^GSPC,
222,2022-01-21,4471.3798828125,4494.52001953125,4395.33984375,4397.93994140625,3945810000.0,0.0,0.0,^GSPC,
223,2022-01-24,4356.31982421875,4417.35009765625,4222.6201171875,4410.1298828125,5172540000.0,0.0,0.0,^GSPC,
224,2022-01-25,4366.64013671875,4411.009765625,4287.10986328125,4356.4501953125,3989420000.0,0.0,0.0,^GSPC,
225,2022-01-26,4408.43017578125,4453.22998046875,4304.7998046875,4349.93017578125,4046270000.0,0.0,0.0,^GSPC,
